,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
0,30725.5,2211.124012351036,256,256,1.0,0.46883392333984375,0.07897372462534646,256,256,65025.0,0.4725182622068435,27.752777099609375,36.040313720703125,24.813079833984375,30.798512592458664,37.84240518485865,27.226499234359306,138.62622965025466,0.9390704289084926,0.5368213500235152,7.087455963852929,Bacterial_spot
1,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,26.863479614257812,35.02607727050781,24.287673950195312,33.68210753747043,42.49687352678028,30.62092942769311,163.11545373173774,0.943105610177398,0.6016482293143043,6.260262078439612,Bacterial_spot
2,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,34.16282653808594,40.62995910644531,29.726577758789062,34.862599450181115,40.74388912476951,30.807416094118885,174.00325550869852,0.9362928419199801,0.5147534825895557,7.311730197429572,Bacterial_spot
3,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,25.647308349609375,31.785720825195312,23.023117065429688,31.36533790789296,37.9607823184044,28.177059018505474,128.59567651263933,0.9450979129102899,0.6005208285664518,6.182229136413326,Bacterial_spot
4,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.08282470703125,37.964874267578125,27.209487915039062,33.42322280883807,39.834853315204505,29.31117748289157,96.19285569252207,0.962658567902543,0.5600019221732028,6.75248946784434,Bacterial_spot
5,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.43170166015625,43.159912109375,28.584793090820312,32.28366822432691,42.9254579711538,29.481614103395266,78.02579278402536,0.9722915639198564,0.5667253573780104,6.723854578505544,Bacterial_spot
6,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,39.35984802246094,46.59065246582031,35.4617919921875,39.73992613850087,45.63975765877734,35.505639356790454,172.6469808787485,0.9506972188657844,0.5094035345540286,7.457615535894329,Bacterial_spot
7,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,24.168838500976562,38.455322265625,26.455703735351562,28.164223084338346,42.71819548885322,30.309693362320434,81.28319288254517,0.9705832391247018,0.5984816208379513,6.099764934620933,Bacterial_spot
8,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,27.76422119140625,47.05952453613281,33.9093017578125,34.950679087195894,56.21724073127386,41.346876817473564,165.88212736687808,0.9658033456040948,0.6047201273096746,6.24328220845338,Bacterial_spot
9,32113.0,2006.9991233348846,256,256,1.0,0.4900054931640625,0.10018354098425442,256,256,65025.0,0.4938562091503268,31.364990234375,38.005523681640625,27.75433349609375,33.83895959792243,40.22992997298801,30.423185273210255,162.18776700968374,0.9389334957992668,0.5454225772283461,6.902041978455111,Bacterial_spot
10,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,27.3726806640625,37.50297546386719,26.267013549804688,31.58492098122476,41.71279170565112,29.894615859748324,100.39893998101691,0.9631175399450344,0.5886827967484625,6.204146511298177,Bacterial_spot
11,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,28.754608154296875,36.75347900390625,26.02581787109375,32.83251612529038,41.42866787126926,30.149986779803037,101.14070931252401,0.9630290412556168,0.5940278414432425,6.2879557033266185,Bacterial_spot
12,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,35.1177978515625,40.02275085449219,30.511932373046875,39.82915913151066,44.67230556642784,34.59568645708353,130.0876275050461,0.9614190597323651,0.5766597160817055,6.628179626867224,Bacterial_spot
13,31952.5,1932.9574922323227,256,256,1.0,0.48755645751953125,0.10746575655633966,256,256,65025.0,0.49138792772010764,33.58168029785156,48.55302429199219,35.98338317871094,37.05594401080706,50.94930511398842,39.223640464874926,215.9347394782054,0.9480733712418952,0.5304501959480351,7.314102323676696,Bacterial_spot
14,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,37.75389099121094,47.491607666015625,34.64013671875,39.38748281248797,47.26194965440102,35.51336310619099,156.03738189638597,0.9572622729233042,0.516695197639767,7.4358765393439015,Bacterial_spot
15,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.3939208984375,39.70231628417969,28.59088134765625,33.06473746575481,41.14521593920313,30.340159515055415,109.2393598916282,0.9598534648772782,0.556190003904339,6.688589086504756,Bacterial_spot
16,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,20.619430541992188,28.142333984375,21.229721069335938,26.748663244526387,34.94776513123195,28.07246410280981,106.0071086841599,0.947443621636827,0.6200057068949527,6.031988187829452,Bacterial_spot
17,27987.0,2034.5727152824402,256,256,1.0,0.4270477294921875,0.08496103212299384,256,256,65025.0,0.43040369088811997,36.54048156738281,48.72694396972656,31.9366455078125,34.99791048677003,45.187608506083365,30.88620544268546,139.28060893045938,0.9555636708749247,0.49493790135860655,7.636073588908252,Bacterial_spot
18,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,29.14276123046875,63.47447204589844,58.06390380859375,34.08389754156137,62.07941977265805,58.81015770437453,265.70725400086496,0.9589651343738965,0.48985862233030686,8.152195405575856,Bacterial_spot
19,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.475799560546875,47.003997802734375,31.926361083984375,32.0870435427345,44.743518714197364,32.84951934662345,153.4370340433967,0.9505182341962621,0.5012028529678054,7.6605015223889605,Bacterial_spot
20,29542.5,2024.2712000608444,256,256,1.0,0.45078277587890625,0.09059823053616681,256,256,65025.0,0.45432525951557096,27.642715454101562,45.59318542480469,31.9306640625,28.049241277693035,44.929920291216206,33.93057319386307,114.22544149185404,0.9630828306561043,0.5312337542211822,7.302685326927074,Bacterial_spot
21,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,21.891693115234375,35.97270202636719,23.589935302734375,26.26098961903485,39.523626705187205,27.854379985833976,118.04879060938097,0.9497946005222662,0.5708446814032186,6.756586977286711,Bacterial_spot
22,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.448471069335938,45.219818115234375,34.56585693359375,34.87653787413124,48.581738885016435,38.8152974443882,128.2814773764898,0.9665825135125619,0.5624186957097099,6.863318272350286,Bacterial_spot
23,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,19.205490112304688,58.16279602050781,48.26176452636719,27.749111859560642,80.76563729244951,67.9775068925155,106.14372191584968,0.9893608556501475,0.7090931670636169,5.096414352108635,Bacterial_spot
24,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,11.215103149414062,22.58013916015625,19.881668090820312,26.28392196760921,48.65110303471347,44.13157701377049,121.38890459799114,0.9694986316969263,0.8204250516839154,3.2272032970197895,Bacterial_spot
25,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,22.483795166015625,44.62425231933594,28.567977905273438,27.539051637427576,46.78555988866132,32.55274208775858,173.49349105512294,0.9459142135730841,0.5272695497487037,7.4573177901088465,Bacterial_spot
26,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,19.765182495117188,32.2144775390625,19.394424438476562,25.299087819604267,38.30448459907616,24.200378466299593,113.99964262543251,0.9458777419806722,0.608796408733796,6.038986340069275,Bacterial_spot
27,28698.5,1876.2468155622482,256,256,1.0,0.43790435791015625,0.10244461285123375,256,256,65025.0,0.4413456362937332,29.796798706054688,42.389495849609375,31.560928344726562,30.323837826181453,40.86690928402158,32.697000664190504,199.64418088896093,0.926389284295921,0.4942006817243694,7.648546622721089,Bacterial_spot
28,33545.5,2153.609293460846,256,256,1.0,0.5118637084960938,0.09088878549475282,256,256,65025.0,0.5158861976163014,39.2855224609375,47.68141174316406,35.139434814453125,43.97999313897603,51.886168848335274,39.307173539606644,181.12993115628598,0.9592478693873566,0.5535960745171,7.016079671180109,Bacterial_spot
29,35025.0,2315.1067663431168,256,256,1.0,0.5344390869140625,0.0821194362769435,256,256,65025.0,0.538638985005767,31.24041748046875,43.87944030761719,33.993072509765625,35.956535800450375,47.98392860581016,37.75278343497343,139.68288132869566,0.9630080535377104,0.5597504011874015,6.877415525249991,Bacterial_spot
30,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,24.6827392578125,36.80210876464844,26.513412475585938,29.65866648588699,43.732515435539646,32.69173512445149,109.20805630646865,0.9633658802076259,0.6114659257847452,6.000164884913794,Bacterial_spot
31,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,27.021682739257812,36.76002502441406,25.573043823242188,28.900700530653737,38.685064218989005,27.742210694165948,96.52196297697998,0.9585933562789728,0.562255492047468,6.463578618594694,Bacterial_spot
32,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,28.127960205078125,36.37763977050781,28.434066772460938,32.48231727811655,40.92152874454527,33.37402367525233,170.7951340830449,0.939414149838869,0.5647451029429257,6.720793081034902,Bacterial_spot
33,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,30.189239501953125,52.235443115234375,39.32350158691406,34.35726439036461,57.26102992424081,44.43178283446705,113.22063821607071,0.9778969237408089,0.5876629816715742,6.599805960743867,Bacterial_spot
34,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.7313232421875,45.3011474609375,31.692138671875,33.22688238746507,46.895998641938945,34.14667347331611,104.31538852244327,0.9694595994262268,0.558213965897683,6.740683906943386,Bacterial_spot
35,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,26.129684448242188,40.6466064453125,39.25904846191406,36.2493628740553,53.038801766992414,51.781820071006194,264.5880776023644,0.9484747824408806,0.6233265385657434,6.23177825332228,Bacterial_spot
36,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,25.031295776367188,36.20024108886719,26.4427490234375,26.62761286774206,37.6372742232035,29.671223744029515,148.33908646914642,0.934428383396324,0.5373543056516503,7.01737442990232,Bacterial_spot
37,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,26.300445556640625,48.96955871582031,43.71131896972656,37.94378765397565,66.60264916975002,61.134354943049814,197.6014950079296,0.973869776914204,0.664761469905121,5.657099637289104,Bacterial_spot
