Unnamed: 0,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
1,30725.5,2211.124012351036,256,256,1.0,0.4688339233398437,0.0789737246253464,256,256,65025.0,0.4725182622068435,27.75277709960937,36.040313720703125,24.81307983398437,30.798512592458664,37.84240518485865,27.226499234359306,138.62622965025466,0.9390704289084926,0.5368213500235152,7.087455963852929,Bacterial_spot
1,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,26.86347961425781,35.02607727050781,24.287673950195312,33.68210753747043,42.49687352678028,30.62092942769311,163.11545373173774,0.943105610177398,0.6016482293143043,6.260262078439612,Bacterial_spot
2,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,34.16282653808594,40.62995910644531,29.726577758789062,34.862599450181115,40.74388912476951,30.807416094118885,174.00325550869852,0.93629284191998,0.5147534825895557,7.311730197429572,Bacterial_spot
3,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,25.64730834960937,31.785720825195312,23.023117065429688,31.36533790789296,37.9607823184044,28.177059018505474,128.59567651263933,0.94509791291029,0.6005208285664518,6.182229136413326,Bacterial_spot
4,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,31.08282470703125,37.964874267578125,27.209487915039062,33.42322280883807,39.834853315204505,29.31117748289157,96.19285569252207,0.962658567902543,0.5600019221732028,6.75248946784434,Bacterial_spot
5,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,31.43170166015625,43.159912109375,28.584793090820312,32.28366822432691,42.9254579711538,29.481614103395263,78.02579278402536,0.9722915639198564,0.5667253573780104,6.723854578505544,Bacterial_spot
6,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,39.35984802246094,46.59065246582031,35.4617919921875,39.73992613850087,45.63975765877734,35.505639356790454,172.6469808787485,0.9506972188657844,0.5094035345540286,7.457615535894329,Bacterial_spot
7,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,24.16883850097656,38.455322265625,26.45570373535156,28.164223084338342,42.71819548885322,30.309693362320434,81.28319288254517,0.9705832391247018,0.5984816208379513,6.099764934620933,Bacterial_spot
8,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,27.76422119140625,47.05952453613281,33.9093017578125,34.950679087195894,56.21724073127386,41.34687681747357,165.88212736687808,0.9658033456040948,0.6047201273096746,6.24328220845338,Bacterial_spot
9,32113.0,2006.9991233348849,256,256,1.0,0.4900054931640625,0.1001835409842544,256,256,65025.0,0.4938562091503268,31.364990234375,38.00552368164063,27.75433349609375,33.83895959792243,40.22992997298801,30.42318527321025,162.18776700968374,0.9389334957992668,0.5454225772283461,6.902041978455111,Bacterial_spot
10,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,27.3726806640625,37.50297546386719,26.267013549804688,31.58492098122476,41.71279170565112,29.894615859748324,100.39893998101692,0.9631175399450344,0.5886827967484625,6.204146511298177,Bacterial_spot
11,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,28.754608154296875,36.75347900390625,26.02581787109375,32.83251612529038,41.42866787126926,30.14998677980304,101.140709312524,0.9630290412556168,0.5940278414432425,6.2879557033266185,Bacterial_spot
12,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,35.1177978515625,40.02275085449219,30.511932373046875,39.82915913151066,44.67230556642784,34.59568645708353,130.0876275050461,0.9614190597323652,0.5766597160817055,6.628179626867224,Bacterial_spot
