Unnamed: 0,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
12278,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,12.564010620117188,18.668212890625,13.385009765625,29.099665278826336,39.936918417855466,29.79822214278896,187.9414317510092,0.925839713653456,0.8077392613788106,3.345595830306212,Tomato___Tomato_mosaic_virus
12279,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,21.098785400390625,30.144302368164062,19.8515625,35.85078287231607,48.30631970945873,33.790184681509906,303.0866307429833,0.9159804632242532,0.7032393294465739,4.988659842297349,Tomato___Tomato_mosaic_virus
12280,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,17.426971435546875,34.15681457519531,25.21595764160156,34.09027557102555,58.48141411390672,44.536467716438686,205.76593879157048,0.960942575354932,0.7379885001159521,4.545782938362125,Tomato___Tomato_mosaic_virus
12281,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,22.75445556640625,32.529449462890625,25.14173889160156,43.79884388046237,59.39137201840968,47.37070904827182,491.3463908112264,0.915681973946862,0.7511088888384567,4.338615246379083,Tomato___Tomato_mosaic_virus
12282,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,12.702224731445312,21.894775390625,15.226394653320312,29.291644823675423,47.76372077235884,34.11523386791178,122.52413663014224,0.9644961817854552,0.8249605145161768,3.0965352792717904,Tomato___Tomato_mosaic_virus
12283,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,12.013153076171877,22.88243103027344,16.810928344726562,27.011968901941927,45.63537598917203,34.872698573397045,226.7285777104959,0.9298520299214812,0.7838587927429004,3.7642110718504815,Tomato___Tomato_mosaic_virus
12284,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,15.33843994140625,23.602935791015625,17.819137573242188,31.805318721594865,45.88599658439642,35.95671048150472,335.6107868067569,0.9015736144331952,0.7683530915559456,4.01712442212232,Tomato___Tomato_mosaic_virus
12285,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,14.545318603515623,22.197036743164062,17.125411987304688,29.699835894031107,42.68136327633333,34.067558092518915,273.0441515582948,0.9083312952237422,0.7641725365231291,4.053903917757754,Tomato___Tomato_mosaic_virus
12286,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,13.097824096679688,20.85385131835937,14.593841552734377,28.18516780560812,42.21932722109991,30.707480426817355,181.84475589316605,0.934099946074491,0.7908853164367534,3.616995742752904,Tomato___Tomato_mosaic_virus
12287,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,20.28182983398437,28.400680541992188,18.2657470703125,40.76666828833815,54.36330153342429,36.81150471952109,298.05182937451934,0.9339254478595984,0.7724779764201276,3.9688355660132486,Tomato___Tomato_mosaic_virus
