,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
10874,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.1909027099609375,0.4626922607421875,0.4073333740234375,3.4945518950677723,6.918839696924051,6.192781584700458,18.294289486014996,0.7695605744021986,0.9946355042969948,0.10395782989052058,Tomato___Target_Spot
10875,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.1681671142578125,0.3253021240234375,0.3009796142578125,3.4054113750332187,6.394276973623408,5.899446541781718,10.38148641748366,0.85137244870096,0.996881890697821,0.05862405542526586,Tomato___Target_Spot
10876,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.66839599609375,1.1588897705078125,1.142364501953125,7.051844385944554,10.956977969469737,10.91026026176475,53.48231422409651,0.7572860955732909,0.985431535793583,0.27159865789595605,Tomato___Target_Spot
10877,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0811614990234375,0.1217041015625,0.12579345703125,2.298672307759216,3.351938735634068,3.465314843300588,5.185773200211457,0.7580006713223235,0.9983812960054163,0.03045755030083047,Tomato___Target_Spot
10878,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tomato___Target_Spot
10879,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.2595367431640625,0.4240875244140625,0.3945159912109375,4.669494291015956,7.423616505626683,6.911970893294413,15.913448102893117,0.8362703601319362,0.9961468997732967,0.07241067362468884,Tomato___Target_Spot
10880,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tomato___Target_Spot
10881,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.166412353515625,0.364959716796875,0.332427978515625,3.409046629306336,6.724419498269668,6.133886903375126,12.512011696222608,0.8354737716842532,0.9964218390337847,0.0677460550304746,Tomato___Target_Spot
10882,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.19805908203125,0.3370361328125,0.321868896484375,3.7311317169308613,5.974577828530077,5.791247818249723,16.391512849625144,0.7448701511329505,0.9959585671070967,0.07641346099288639,Tomato___Target_Spot
10883,65012.0,1023.6568540334702,256,256,1.0,0.99200439453125,0.7796408627348705,256,256,65025.0,0.9998000768935025,1.609954833984375,2.3934478759765625,2.3762969970703125,10.887199953390608,15.702109510521602,15.560013851637791,90.4727421694781,0.8023450196774278,0.9711032116231029,0.5288301921784105,Tomato___Target_Spot
10884,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tomato___Target_Spot
10885,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0301513671875,0.046051025390625,0.044342041015625,1.661926541879514,2.4355430157515383,2.354263988995912,3.2135049620338334,0.7036850422155806,0.999517785823161,0.008901272218765185,Tomato___Target_Spot
10886,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.6922607421875,1.3482666015625,1.24462890625,7.24036847883844,12.498272074837304,11.656009201139772,57.97583240220107,0.78622737431578,0.9849971426338724,0.27576305556646685,Tomato___Target_Spot
10887,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.08233642578125,0.134735107421875,0.136932373046875,2.347827548888055,3.5294007209262723,3.5907833561980946,5.619526624375241,0.7594480322695542,0.9980238401501721,0.037102257361872205,Tomato___Target_Spot
10888,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tomato___Target_Spot
10889,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.366546630859375,0.6623077392578125,0.617218017578125,5.0425357713065,8.514305671681273,7.914125673787072,29.06347282295271,0.7696769539823645,0.992151510247337,0.14589132137895205,Tomato___Target_Spot
10890,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.3729400634765625,0.5513458251953125,0.583282470703125,5.616693046828916,8.16279821746486,8.581078587986395,22.74559220011534,0.822715247402258,0.9943292563882868,0.10724461611724173,Tomato___Target_Spot
10891,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.286285400390625,0.58245849609375,0.5586090087890625,4.026092709496477,7.362229900787326,7.09195892474983,21.37332663518839,0.7757566706803651,0.9915334015448578,0.1567578589541433,Tomato___Target_Spot
10892,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.031219482421875,0.0523834228515625,0.0467681884765625,1.6167256895483029,2.5458238332032455,2.2920856992611682,3.7260956122645137,0.668238735865164,0.9994355457625272,0.010647327341989872,Tomato___Target_Spot
10893,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.1364288330078125,0.2190093994140625,0.2228851318359375,3.0887674667354275,4.695389776314952,4.732994263000158,11.218135122308729,0.7264870210994254,0.997008570415143,0.055860634312158056,Tomato___Target_Spot
10894,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0972442626953125,0.140594482421875,0.1390228271484375,3.076903465370466,4.382583693683159,4.342935588245449,9.742299566272589,0.7279259263474505,0.9987140545297721,0.024348352954087445,Tomato___Target_Spot
10895,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.1994476318359375,0.3672027587890625,0.3328704833984375,3.5571592110695893,6.173558741861224,5.597040743818271,14.08969062379854,0.7838034723962974,0.9956845344747207,0.08159454311296249,Tomato___Target_Spot
10896,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.375885009765625,0.5709228515625,0.583831787109375,5.889218852433264,8.710037396203697,8.904889071735118,23.387396283881202,0.8365047209330154,0.9948167102151012,0.09882852002277766,Tomato___Target_Spot
10897,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tomato___Target_Spot
10898,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.214935302734375,0.3995361328125,0.363616943359375,4.145351115681168,7.084124701250968,6.502073700443727,18.312369491301425,0.7886681673378044,0.9959482706679987,0.07583933961817406,Tomato___Target_Spot
10899,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.4296112060546875,0.6690521240234375,0.6425018310546875,5.8956135837599675,8.791073616711516,8.487145229469967,30.71834255454633,0.7816438323959112,0.9928165133373343,0.13311313279355114,Tomato___Target_Spot
10900,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.226959228515625,0.36578369140625,0.348480224609375,4.161750003613379,6.562636523586431,6.2367283512428875,14.016729262783546,0.8179248374889083,0.9962533848152418,0.07103885995133177,Tomato___Target_Spot
10901,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.2850341796875,0.505035400390625,0.464385986328125,4.7443936022561015,7.964703263916547,7.342757659113344,29.01045442257786,0.7365928809644853,0.9948544246014632,0.09470018911690739,Tomato___Target_Spot
10902,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.1478729248046875,0.252532958984375,0.237030029296875,3.7416450780508157,6.12643550263184,5.746145499646015,15.795396662341407,0.761023864574142,0.9978247119078029,0.0411782770449937,Tomato___Target_Spot
10903,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.824066162109375,1.3006591796875,1.2446441650390625,8.297137511708524,12.744749782809377,12.182228314561268,42.8442711637351,0.8534429516949266,0.9883271453504778,0.2203270388279425,Tomato___Target_Spot
10904,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,0.158447265625,0.2676849365234375,0.2490997314453125,3.551528222606303,5.531783777594993,5.185864951526752,15.3051344735198,0.7177744133321551,0.996799025436133,0.059718677106380756,Tomato___Target_Spot
