Unnamed: 0,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
6475,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,12.642135620117188,18.32417297363281,11.919952392578123,27.14645395370113,38.43738685061296,26.027154701074625,77.29136621131295,0.9653150174619068,0.8174145472832117,3.123383383441099,Tomato___Leaf_Mold
6476,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,16.079635620117188,26.128921508789062,20.29682922363281,28.024335199397758,43.159271111007406,34.93724947787089,186.90204813052665,0.9382870743160688,0.7162144372217124,4.761028597883268,Tomato___Leaf_Mold
6477,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,17.032699584960938,36.11050415039063,30.206039428710938,30.010679995117904,58.93509630872494,50.141889258123626,221.36135027693672,0.9604455893825304,0.7200842202187883,4.7921055509143935,Tomato___Leaf_Mold
6478,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,14.8179931640625,28.32734680175781,16.721481323242188,24.23774551887704,44.259590519824194,27.59152117941593,57.90940296400423,0.9786561463775324,0.7335273090362531,4.411806716775804,Tomato___Leaf_Mold
6479,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,20.9942626953125,39.16749572753906,32.3187255859375,34.87967638888714,59.97165295125415,50.38954917395069,279.506842530517,0.9522542371497726,0.6940086377525001,5.168013297259543,Tomato___Leaf_Mold
6480,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,11.198013305664062,17.8201904296875,12.92596435546875,25.5534674040614,38.57282159732888,29.408786456971946,77.88967113009419,0.9667947144834348,0.8309099272791676,2.9592994543258024,Tomato___Leaf_Mold
6481,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,11.62933349609375,15.9178466796875,9.494720458984377,22.15857619345176,29.25034265210504,18.857639508421293,68.2280671796905,0.94646202140049,0.7763249805305399,3.696293826318061,Tomato___Leaf_Mold
6482,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,20.441818237304688,34.832794189453125,25.76802062988281,34.696915545601215,53.20533329879317,41.60570772658769,254.5809007653305,0.9435250690487088,0.6871508408608167,5.307429005633651,Tomato___Leaf_Mold
6483,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,15.9940185546875,30.132537841796875,25.08880615234375,28.80348859831478,50.0861536161671,42.87476068959408,199.67341199899076,0.9515791884727768,0.7259730569391936,4.613898266401147,Tomato___Leaf_Mold
6484,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,20.47163391113281,30.802276611328125,20.36505126953125,28.70600437727901,42.34810032648871,30.04678219681957,100.27307919430024,0.9631903550495938,0.6801405751690303,5.22235843470713,Tomato___Leaf_Mold
6485,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,26.253677368164062,30.576461791992188,21.66455078125,40.17408893907706,46.36939279223459,33.89000580337646,130.75446646121682,0.9627504653568278,0.7163672423673602,4.722764597585147,Tomato___Leaf_Mold
6486,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,13.147628784179688,24.216873168945312,20.282516479492188,25.057675990206427,42.38199426443203,36.54149749998424,223.47871554810644,0.924956549252998,0.7356084279335557,4.463935185985337,Tomato___Leaf_Mold
6487,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,19.187286376953125,23.000030517578125,18.51422119140625,38.68008460188656,45.9595769654467,38.05750516159595,143.6555583489523,0.960723379962183,0.7979093167532807,3.519496372174329,Tomato___Leaf_Mold
6488,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,16.924530029296875,30.01239013671875,22.65643310546875,29.646968817976468,49.4617121326181,39.129515999253776,219.9487451340829,0.9432238852596864,0.7137429857653756,4.864071232360048,Tomato___Leaf_Mold
6489,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,10.11279296875,19.405303955078125,14.46258544921875,20.60020564981233,37.00461659190856,28.920516501472388,117.2374015102364,0.9449158609716656,0.7797745506255364,3.701198375401396,Tomato___Leaf_Mold
6490,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,26.48822021484375,49.17161560058594,40.78858947753906,37.03732127058765,63.30528826318271,53.76688136337406,363.7705866433582,0.9446121985311936,0.6126749441403985,6.428916603750976,Tomato___Leaf_Mold
6491,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,30.8414306640625,45.04035949707031,33.032928466796875,38.07727348317084,53.449821577372816,41.10800143138646,152.77682583020948,0.9665043258105916,0.6058944520922744,6.313919371358247,Tomato___Leaf_Mold
6492,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,38.75471496582031,47.57415771484375,38.45358276367188,47.73559481535797,57.09848209554919,47.75780559852657,203.38358699178195,0.963913614347086,0.6016125864535057,6.460309094162371,Tomato___Leaf_Mold
6493,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,16.300445556640625,26.12129211425781,17.125167846679688,29.835389307393744,44.29788579937318,30.22951911307901,73.84030895569012,0.974883179032265,0.7546277634745961,4.213474016107486,Tomato___Leaf_Mold
6494,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,20.8817138671875,34.525146484375,30.48495483398437,37.707286198598936,60.6022786531749,55.03620428801428,186.0649057754229,0.9706114841039888,0.7515987536942424,4.353497658167687,Tomato___Leaf_Mold
