,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
4718,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,17.336685180664062,28.228759765625,25.633285522460938,33.109570874512926,49.15867465139139,45.215534003735264,205.13179094278638,0.9515502652020327,0.729148246897909,4.6674010351218485,Tomato___Late_blight
4719,35052.0,3490.4633181095123,256,256,1.0,0.53485107421875,0.03615401305136218,256,256,65025.0,0.5390542099192618,29.297744750976562,46.727935791015625,43.24223327636719,36.47402763857423,52.62895004346484,49.10708369831482,472.28289547589833,0.9033648016589042,0.5188103041346963,7.816011952254361,Tomato___Late_blight
4720,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,23.50360107421875,35.96197509765625,32.856964111328125,33.02629640335271,46.108890727351074,43.00209061292495,506.1695520352746,0.866479156592822,0.5764113946272464,6.907454371176259,Tomato___Late_blight
4721,36115.0,2270.361599802971,256,256,1.0,0.5510711669921875,0.08804555145487218,256,256,65025.0,0.5554017685505575,30.572509765625,45.79864501953125,35.057769775390625,39.0518191322628,54.74312613473834,43.576771882079754,422.07580179498245,0.9136551497090872,0.5696577981395903,6.9896866174188865,Tomato___Late_blight
4722,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,16.6622314453125,24.883026123046875,31.408767700195312,28.957421755193465,38.75874579949667,46.5042792407605,230.07983104455002,0.9274680906153063,0.6602443666153848,5.685503085672918,Tomato___Late_blight
4723,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,31.044891357421875,51.0794677734375,39.276702880859375,45.97200154098142,68.78114020116986,55.293225017889895,284.84326713283343,0.9627823504805325,0.6341402268293722,6.173978675746874,Tomato___Late_blight
4724,42710.0,1465.386863708496,256,256,1.0,0.651702880859375,0.24993947161902827,256,256,65025.0,0.6568242983467897,26.549362182617188,43.727813720703125,29.705596923828125,37.81305209948084,61.678605508879556,43.0582614866028,67.69679263985006,0.9880720645690961,0.7362731744733171,4.50952616383469,Tomato___Late_blight
4725,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,21.736953735351562,30.642486572265625,26.3502197265625,41.15454160033316,57.59474979690875,50.525498365272384,168.60559883818723,0.9706235762395992,0.782967797167256,3.7244829085824804,Tomato___Late_blight
4726,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,11.579849243164062,16.285079956054688,14.880462646484375,31.955941900234745,44.13244131327024,40.44259673590445,99.66441624014803,0.97127676265405,0.8805628252904938,2.1992945718176125,Tomato___Late_blight
4727,44696.0,1661.4356342554092,256,256,1.0,0.6820068359375,0.20347519836125166,256,256,65025.0,0.6873663975394079,20.475173950195312,40.05342102050781,27.707473754882812,32.631743011641255,61.9508445027014,43.14367218109675,75.26059490340253,0.9865203924193289,0.7381088718530157,4.570054142858664,Tomato___Late_blight
4728,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,27.487030029296875,41.8392333984375,35.62504577636719,44.11126114284074,62.93113773777585,54.57110258715001,489.72142595395985,0.9276760899264138,0.6765850784881166,5.504553799338651,Tomato___Late_blight
4729,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,23.913330078125,34.162567138671875,26.964584350585938,28.89124233376464,38.75228501203432,33.678718580274335,187.03711502186653,0.9271101898985896,0.5580219856216792,7.038907606233279,Tomato___Late_blight
4730,38039.0,2420.4692454338074,256,256,1.0,0.5804290771484375,0.08159054191076306,256,256,65025.0,0.5849903883121876,16.762496948242188,29.209747314453125,24.184890747070312,23.92086788357261,38.261322701939754,32.62994012461058,83.24835910467127,0.9655824796240448,0.6839014712741135,5.375671737711331,Tomato___Late_blight
4731,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,8.723556518554688,18.464767456054688,13.964828491210938,21.589866250838735,44.48179076426197,34.055492651515564,59.46102442570166,0.9801686380502956,0.8673995529590668,2.3193145576136134,Tomato___Late_blight
4732,41055.0,1855.5777704715729,256,256,1.0,0.6264495849609375,0.14983649254792827,256,256,65025.0,0.6313725490196078,31.908004760742188,49.07341003417969,45.79803466796875,47.03341337046803,67.90910230976876,63.60731015052229,183.99101990520472,0.9775809437266412,0.6834661754468664,5.482873933017254,Tomato___Late_blight
4733,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,48.59864807128906,63.87577819824219,66.34320068359375,54.212854315202684,67.69369021587316,69.27271289170591,657.9561054041709,0.9253729649703687,0.48103133399272857,8.559011593517805,Tomato___Late_blight
4734,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,19.642837524414062,36.31730651855469,24.388427734375,33.957294099195764,61.10873485143199,42.13285092211131,135.41125495602654,0.9751473594232709,0.759470792959791,4.069761471094555,Tomato___Late_blight
4735,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,9.10693359375,15.570144653320312,14.360626220703125,27.9838686140582,44.69214210909873,41.43531058623042,123.77539930555554,0.9644885746799605,0.8913489187610106,2.0039400634938094,Tomato___Late_blight
4736,42248.0,2830.518015265465,256,256,1.0,0.6446533203125,0.06626499534192003,256,256,65025.0,0.6497193387158785,23.127487182617188,37.31199645996094,32.92543029785156,36.42350379202961,53.51221157116656,48.7488297663946,289.06793775230665,0.9420539796217563,0.6530647903539777,5.831480075125979,Tomato___Late_blight
4737,14321.0,1025.872144460678,256,147,1.7414965986394557,0.38055378401360546,0.17100024539666137,147,256,27412.5,0.5224259005927953,53.12867736816406,77.7779541015625,63.46095275878906,54.07981736165789,73.88681351889801,61.79353831044377,631.8731903144219,0.9309595060990483,0.4572941329911285,8.769480063597491,Tomato___Late_blight
4738,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,8.952072143554688,16.251129150390625,14.835418701171875,26.28437123197405,46.28979280087849,42.186832826414104,103.1692640150423,0.971787694145419,0.8873655439993808,2.076603849840711,Tomato___Late_blight
4739,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,15.238357543945312,28.004470825195312,21.772552490234375,29.874786916777264,53.904251504231546,42.54033473250697,97.58897866806035,0.978611762880564,0.7986433699860569,3.4244997328785183,Tomato___Late_blight
4740,44676.5,3112.1820101737976,256,256,1.0,0.6817092895507812,0.05796409116363098,256,256,65025.0,0.6870665128796617,27.697738647460938,43.34223937988281,39.32215881347656,44.518713199781615,63.67982538948712,58.867945839115734,408.94567619725564,0.9430694124633079,0.6488241740884602,6.019484218853977,Tomato___Late_blight
4741,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,10.520172119140625,19.268508911132812,18.750961303710938,27.285188219284493,46.40260995047174,45.05846903419256,124.86492289624182,0.9672796073384535,0.8511033407488142,2.664674293307656,Tomato___Late_blight
4742,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,8.572433471679688,14.180618286132812,10.73748779296875,25.022735071970533,40.92067637620953,31.377796729922938,76.87910103686083,0.9707646190646664,0.896171642499696,1.831875772905554,Tomato___Late_blight
4743,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,18.1236572265625,24.52850341796875,18.420196533203125,29.938971913086537,38.76320157626151,30.583937072361046,201.32682691152434,0.9185882577520125,0.6981417974670867,5.005254175416995,Tomato___Late_blight
4744,32583.5,2163.8691782951355,256,256,1.0,0.49718475341796875,0.08744713691380723,256,256,65025.0,0.5010918877354863,31.663894653320312,66.01055908203125,39.48533630371094,35.36002868399356,68.87574224255458,43.542382985209926,109.90492833285273,0.9831610653793588,0.5969361551740909,6.70083564013659,Tomato___Late_blight
4745,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,30.214248657226562,49.39312744140625,54.70738220214844,45.46775710608556,67.74674292638113,73.93400347155033,561.5135040909744,0.9371103022553255,0.6067968301693576,6.6895580644622665,Tomato___Late_blight
4746,65025.0,1020.0,256,256,1.0,0.9922027587890625,0.7853981633974483,256,256,65025.0,1.0,32.14668273925781,57.46966552734375,58.0849609375,42.81838016666272,70.2311191037275,70.78707043293281,469.1774063160801,0.9475073475252622,0.5676739171721311,7.229736854812123,Tomato___Late_blight
