Unnamed: 0,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,major_axis,minor_axis,convex_area,convex_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,classlabel
1,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,21.46040344238281,26.696319580078125,18.23179626464844,27.88913392343591,33.84938035502796,23.813004866869417,92.72040867695117,0.9489100163968698,0.6383171720168548,5.595982592027193,Tomato___Bacterial_spot
1,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,26.61410522460937,45.504669189453125,28.756393432617188,31.83985949795129,50.43978715118525,33.65355183670916,152.68615451388882,0.9587486060110983,0.5736515337375343,6.71970838893944,Tomato___Bacterial_spot
2,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,24.79389953613281,45.91285705566406,41.80897521972656,35.73096288935076,61.55735217594172,57.01748624057758,185.1944641484044,0.97148543100299,0.6537312995246866,5.822452448796311,Tomato___Bacterial_spot
3,32737.5,2005.785919070244,256,256,1.0,0.4995346069335937,0.1022553922753449,256,256,65025.0,0.5034602076124568,37.43013000488281,52.804107666015625,40.676116943359375,42.22774810165132,56.53799985375338,44.43362985201826,243.55253930279213,0.9532431400390552,0.5414283476770284,7.236788615476513,Tomato___Bacterial_spot
4,30725.5,2211.124012351036,256,256,1.0,0.4688339233398437,0.0789737246253464,256,256,65025.0,0.4725182622068435,27.752761840820312,36.040283203125,24.813064575195312,30.79846317373538,37.84234110543001,27.226459618627,138.62077874195018,0.9390725629553126,0.5368214614799397,7.087433498774034,Tomato___Bacterial_spot
5,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,26.86347961425781,35.02601623535156,24.287673950195312,33.68210753747043,42.49672455537922,30.62092942769311,163.10757770448862,0.9431080060016156,0.6016482327424768,6.260230386244501,Tomato___Bacterial_spot
6,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,29.430160522460938,38.79551696777344,28.13754272460937,30.798127596706298,40.09515977274847,30.7111044889711,119.04008629493458,0.9540397870971506,0.5418856119737415,6.878081428209705,Tomato___Bacterial_spot
7,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,23.02427673339844,33.826995849609375,22.79766845703125,29.19168469266341,40.308516805800224,28.105670192266995,80.8244982999327,0.9675313017492482,0.6208798072340416,6.20189322939918,Tomato___Bacterial_spot
8,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,34.16282653808594,40.62995910644531,29.726577758789062,34.862599450181115,40.74389212080918,30.807416094118885,174.00585030396957,0.9362920260548264,0.5147534940643352,7.311737886779821,Tomato___Bacterial_spot
9,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,25.647369384765625,31.785858154296875,23.02314758300781,31.36555556602825,37.9611812345334,28.177184087147573,128.6209506860342,0.9450881974791628,0.6005208115516694,6.182244515113826,Tomato___Bacterial_spot
10,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,31.08282470703125,37.964874267578125,27.209487915039062,33.42322280883807,39.83482994907338,29.31117748289157,96.19029207516336,0.9626594826936244,0.5600019239954152,6.752481808530616,Tomato___Bacterial_spot
11,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,31.43170166015625,43.159912109375,28.584793090820312,32.28366822432691,42.9254579711538,29.481614103395263,78.02579278402537,0.9722915639198564,0.5667253573780104,6.723854578505546,Tomato___Bacterial_spot
12,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,39.359954833984375,46.59075927734375,35.46185302734375,39.74017609230701,45.64000485082,35.505793275010404,172.6616384323337,0.9506934266349534,0.5094026610282038,7.457593348290274,Tomato___Bacterial_spot
13,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,24.16883850097656,38.455322265625,26.45570373535156,28.164223084338342,42.71819548885322,30.309693362320434,81.28319288254517,0.9705832391247018,0.5984816208379513,6.099764934620934,Tomato___Bacterial_spot
14,37301.0,1940.7737276554108,256,256,1.0,0.5691680908203125,0.1244458819669105,256,256,65025.0,0.5736409073433295,17.969696044921875,57.0457763671875,45.39295959472656,22.93184209703345,68.38987117425532,55.74959014763232,110.05060744365149,0.9842564199445972,0.6325620885116374,6.0001671307532245,Tomato___Bacterial_spot
15,65025.0,1020.0,256,256,1.0,0.9922027587890624,0.7853981633974483,256,256,65025.0,1.0,27.37586975097656,39.55711364746094,26.9093017578125,33.06138501090782,46.21902669577867,32.26303118585678,70.60541086961746,0.97835666684751,0.6371948433260869,5.813592996164999,Tomato___Bacterial_spot
